what is the notable types of <e> 's profession	Vince_Bell	Creative_Work	__people__person__profession|__common__topic__notable_types	Vince_Bell##__people__person__profession##Songwriter##__common__topic__notable_types##Creative_Work
what is the <e> 's lyricist 's instruments played	Isolation	Guitar|Keyboard	__music__composition__lyricist|__music__group_member__instruments_played	Isolation##__music__composition__lyricist##Ian_Curtis##__music__group_member__instruments_played##Guitar|Isolation##__music__composition__lyricist##Ian_Curtis##__music__group_member__instruments_played##Keyboard
what is the people born here of <e> 's containedby	Brahmakulam	Suma_Kanakala|Roysten_Abel|R._Sugathan|K._M._Cherian|Rishi|T._M._Jacob|N.P._Prakash|Sangeeth_Sivan|Shyamaprasad|Tapovan_Maharaj|Bhagyalakshmi|Aparna_Nair|Kannam_Kulam_Abdulla|M._N._Vijayan|A._Ayyappan|Rajan_Pillai|Wahid_Sali|Prakash_Bobby|K_Hari_Kumar|Sunny_Joseph|C._N._Balakrishnan|Usharani_Nair|Preethi_Nair|Shashi_Warrier|Venu_Nair|Nimisha_Suresh|Eknath_Easwaran|Sohan_Roy|V._M._Sudheeran|Jeet_Thayil|C.K._Vineeth|Suma_Josson|Joseph_Mundassery|Sathaar|K._V._Simon|Sudheesh|Suresh_Balaje|Sibi_K._Thomas|Helen_Mary|Ali_Akbar|Rajeev_Sreenivasa|Theresa_Setlur|Mor_Severios|Kalpana|Lalu_KV|Anusree|N._R._Pillai|Vellapally_Natesan|Rekha_Mallick|V._K._N.|Tom_George|P._Vasu	__location__location__containedby|__location__location__people_born_here	Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Kanakala|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Roysten_Abel|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##R._Sugathan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._M._Cherian|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rishi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##T._M._Jacob|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N.P._Prakash|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sangeeth_Sivan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shyamaprasad|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tapovan_Maharaj|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Bhagyalakshmi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Aparna_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kannam_Kulam_Abdulla|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##M._N._Vijayan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##A._Ayyappan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajan_Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Wahid_Sali|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Prakash_Bobby|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K_Hari_Kumar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sunny_Joseph|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C._N._Balakrishnan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Usharani_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Preethi_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shashi_Warrier|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Venu_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Nimisha_Suresh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Eknath_Easwaran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sohan_Roy|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._M._Sudheeran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Jeet_Thayil|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C.K._Vineeth|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Josson|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Joseph_Mundassery|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sathaar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._V._Simon|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sudheesh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suresh_Balaje|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sibi_K._Thomas|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Helen_Mary|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Ali_Akbar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajeev_Sreenivasa|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Theresa_Setlur|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Mor_Severios|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kalpana|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Lalu_KV|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Anusree|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N._R._Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Vellapally_Natesan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rekha_Mallick|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._K._N.|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tom_George|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##P._Vasu
what is the appears in topic gallery of <e> 's canonical version	Rome	Rome	__music__recording__canonical_version|__common__image__appears_in_topic_gallery	Rome##__music__recording__canonical_version##Rome##__common__image__appears_in_topic_gallery##Rome
what is the tracks of <e> 's tracks	Caruso	Caruso	__music__recording__tracks|__music__recording__tracks	Caruso##__music__recording__tracks##Caruso##__music__recording__tracks##Caruso
what is the recording of <e> 's country	Rudaali	India	__film__film__country|__music__release_track__recording	Rudaali##__film__film__country##India##__music__release_track__recording##India
what is the recording of <e> 's recording	Freestyle	Freestyle	__music__release_track__recording|__music__release_track__recording	Freestyle##__music__release_track__recording##Freestyle##__music__release_track__recording##Freestyle
what is the recordings of <e> 's track list	Close_as_You_Get	Hard_Times_(live)|Hard_Times	__music__release__track_list|__music__composition__recordings	Close_as_You_Get##__music__release__track_list##Hard_Times##__music__composition__recordings##Hard_Times_(live)|Close_as_You_Get##__music__release__track_list##Hard_Times##__music__composition__recordings##Hard_Times
what is the teams of <e> 's region	Immobile	Strasbourg_IG|A1_Team_France	__music__release__region|__sports__sports_team_location__teams	Immobile##__music__release__region##France##__sports__sports_team_location__teams##Strasbourg_IG|Immobile##__music__release__region##France##__sports__sports_team_location__teams##A1_Team_France
what is the recording of <e> 's recording	Michael_Jackson	Michael_Jackson	__music__release_track__recording|__music__release_track__recording	Michael_Jackson##__music__release_track__recording##Michael_Jackson##__music__release_track__recording##Michael_Jackson
what is the contains of <e> 's nationality	Mátyás_Rákosi	Bohemia|Adamov|Miskolc|Prague|Kingdom_of_Hungary|Kraków	__people__person__nationality|__location__location__contains	Mátyás_Rákosi##__people__person__nationality##Austria-Hungary##__location__location__contains##Bohemia|Mátyás_Rákosi##__people__person__nationality##Austria-Hungary##__location__location__contains##Adamov|Mátyás_Rákosi##__people__person__nationality##Austria-Hungary##__location__location__contains##Miskolc|Mátyás_Rákosi##__people__person__nationality##Austria-Hungary##__location__location__contains##Prague|Mátyás_Rákosi##__people__person__nationality##Austria-Hungary##__location__location__contains##Kingdom_of_Hungary|Mátyás_Rákosi##__people__person__nationality##Austria-Hungary##__location__location__contains##Kraków
what is the canonical version of <e> 's track	Beyond_Imagination	Remember_Me	__music__release__track|__music__recording__canonical_version	Beyond_Imagination##__music__release__track##Remember_Me##__music__recording__canonical_version##Remember_Me
what is the works of <e> 's organism type	Bowling_Brook	Black_Beauty|Horse_Anatomy|Sidesaddle|Reining_in	__biology__organism__organism_type|__book__book_subject__works	Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Black_Beauty|Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Horse_Anatomy|Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Sidesaddle|Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Reining_in
what is the works of <e> 's organism type	Abercrombie	Black_Beauty|Horse_Anatomy|Sidesaddle|Reining_in	__biology__organism__organism_type|__book__book_subject__works	Abercrombie##__biology__organism__organism_type##Horse##__book__book_subject__works##Black_Beauty|Abercrombie##__biology__organism__organism_type##Horse##__book__book_subject__works##Horse_Anatomy|Abercrombie##__biology__organism__organism_type##Horse##__book__book_subject__works##Sidesaddle|Abercrombie##__biology__organism__organism_type##Horse##__book__book_subject__works##Reining_in
what is the releases of <e> 's art forms	Perry_Kretz	Epilogue	__visual_art__visual_artist__art_forms|__music__recording__releases	Perry_Kretz##__visual_art__visual_artist__art_forms##Photography##__music__recording__releases##Epilogue
what is the <e> 's releases 's releases	Mean_Girls	Mean_Girls	__music__album__releases|__music__album__releases	Mean_Girls##__music__album__releases##Mean_Girls##__music__album__releases##Mean_Girls
what is the <e> 's containedby 's people born here	Brahmakulam	Suma_Kanakala|Roysten_Abel|R._Sugathan|K._M._Cherian|Rishi|T._M._Jacob|N.P._Prakash|Sangeeth_Sivan|Shyamaprasad|Tapovan_Maharaj|Bhagyalakshmi|Aparna_Nair|Kannam_Kulam_Abdulla|M._N._Vijayan|A._Ayyappan|Rajan_Pillai|Wahid_Sali|Prakash_Bobby|K_Hari_Kumar|Sunny_Joseph|C._N._Balakrishnan|Usharani_Nair|Preethi_Nair|Shashi_Warrier|Venu_Nair|Nimisha_Suresh|Eknath_Easwaran|Sohan_Roy|V._M._Sudheeran|Jeet_Thayil|C.K._Vineeth|Suma_Josson|Joseph_Mundassery|Sathaar|K._V._Simon|Sudheesh|Suresh_Balaje|Sibi_K._Thomas|Helen_Mary|Ali_Akbar|Rajeev_Sreenivasa|Theresa_Setlur|Mor_Severios|Kalpana|Lalu_KV|Anusree|N._R._Pillai|Vellapally_Natesan|Rekha_Mallick|V._K._N.|Tom_George|P._Vasu	__location__location__containedby|__location__location__people_born_here	Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Kanakala|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Roysten_Abel|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##R._Sugathan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._M._Cherian|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rishi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##T._M._Jacob|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N.P._Prakash|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sangeeth_Sivan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shyamaprasad|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tapovan_Maharaj|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Bhagyalakshmi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Aparna_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kannam_Kulam_Abdulla|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##M._N._Vijayan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##A._Ayyappan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajan_Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Wahid_Sali|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Prakash_Bobby|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K_Hari_Kumar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sunny_Joseph|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C._N._Balakrishnan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Usharani_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Preethi_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shashi_Warrier|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Venu_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Nimisha_Suresh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Eknath_Easwaran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sohan_Roy|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._M._Sudheeran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Jeet_Thayil|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C.K._Vineeth|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Josson|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Joseph_Mundassery|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sathaar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._V._Simon|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sudheesh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suresh_Balaje|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sibi_K._Thomas|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Helen_Mary|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Ali_Akbar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajeev_Sreenivasa|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Theresa_Setlur|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Mor_Severios|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kalpana|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Lalu_KV|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Anusree|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N._R._Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Vellapally_Natesan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rekha_Mallick|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._K._N.|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tom_George|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##P._Vasu
